task_id,difficulty,domain,task_type,pde_system,model,prompt_setting,facet,facet_id,model_answer,reference_answer,assistant_view,scoring_standard,human_score_0_5,human_error_tags,human_notes,schema_valid,parse_error,normalized_file
medium_heat_inverse_alpha_009,medium,heat_transfer,inverse_parameter_estimation,1D heat equation,deepseek-v4-flash,canonical_v0.4,Problem Formalization,problem_formalization,"We aim to infer the unknown constant thermal diffusivity α and reconstruct the temperature field u(x,t) on a 1D rod from sparse noisy temperature measurements, given that the governing PDE is the heat equation u_t = α u_xx. The spatial domain length L, initial condition u(x,0), and boundary conditions (Dirichlet, Neumann, or Robin) are not specified. These must be provided or estimated from additional measurements or physical assumptions; otherwise, the solution may be non-unique. The workflow must integrate data with the PDE, imposing physics constraints while handling noise and sparsity.","critical_points: identifies an inverse heat-equation parameter-estimation task; states both u(x,t) and diffusivity alpha as unknowns; recognizes sparse/noisy sensor data || variables: x; t; u(x,t); alpha || known_parameters:  || unknowns: u(x,t); alpha || domain_spec: space: x in [0,1] | time: t in [0,1] || parameter_values: alpha_true: 0.5 | sensor_count: 100 | noise: 1 percent Gaussian noise || scoring_note: Do not require the model to guess the private IC/BC. Full-credit plans should state that IC/BC are needed or should be incorporated if available, and should not hallucinate unsupported values. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats diffusivity as known => max 2. The task is inverse parameter estimation.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: known, unknown, domain, field | check possible missing cues: parameter, geometry, forward, inverse, variable, identify, missing | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
medium_heat_inverse_alpha_009,medium,heat_transfer,inverse_parameter_estimation,1D heat equation,deepseek-v4-flash,canonical_v0.4,Physics Constraints,physics_constraints,"The PDE u_t = α u_xx must be approximately satisfied over the entire spatiotemporal domain [0,L]×[0,T]. Boundary and initial conditions are essential to pin the solution; missing conditions require either explicit measurement or imposition of physically plausible forms (e.g., zero-flux ends, known initial profile) to close the problem. The diffusivity α must be positive. No additional constraints (e.g., energy conservation) are given, but the PDE itself enforces a parabolic constraint requiring smoothness.","critical_points: includes heat PDE residual with trainable alpha; includes data mismatch loss; states IC/BC must be specified or incorporated if available; does not hallucinate exact IC/BC || canonical_pde: u_t = alpha * u_xx with true alpha = 0.5 for the private reference || constraints: observations: 100 randomly sampled sparse temperature sensors with 1 percent Gaussian noise for the private reference setting | physics: heat equation form is known | initial_and_boundary_conditions: private execution reference uses u(x,0)=sin(pi*x), u(0,t)=0, u(1,t)=0; public task does not fully specify IC/BC, so a plan should request or account for them || reference_conditions: initial: u(x,0)=sin(pi*x) | boundary: u(0,t)=0; u(1,t)=0 | observations: 100 random space-time sensors with 1 percent Gaussian noise || scoring_note: Do not require the model to guess the private IC/BC. Full-credit plans should state that IC/BC are needed or should be incorporated if available, and should not hallucinate unsupported values. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; answer invents concrete IC/BC/parameters that are not provided by the public task and does not mark them as assumptions => max 2. Private execution references are not available to the model; unsupported guessing should be penalized.; omits sensor data loss => max 2. Sparse measurements are the basis for inference.","AUTO_REVIEW: schema_valid=True | mentions cues: pde, initial, boundary, constraint, conservation | check possible missing cues: residual, equation, dirichlet, neumann, periodic, divergence, incompressible, mass | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
medium_heat_inverse_alpha_009,medium,heat_transfer,inverse_parameter_estimation,1D heat equation,deepseek-v4-flash,canonical_v0.4,Model Choice,model_choice,"We adopt a Physics-Informed Neural Network (PINN) with a fully connected feedforward architecture (e.g., 4-8 hidden layers, 50-100 neurons each, tanh activation) to represent u(x,t). The unknown α is treated as a trainable scalar parameter, initialized to a reasonable guess (e.g., 0.1). PINN fits the problem because (1) it handles sparse, irregularly sampled data, (2) can incorporate the PDE loss directly, (3) simultaneously reconstructs the field and learns the parameter. This choice balances flexibility and physics adherence; alternative methods like Gaussian processes with PDE kernels could be used but require more prior structure. The PDE loss is computed using automatic differentiation, and data loss uses mean squared error.","critical_points: chooses PINN with learnable positive diffusivity; does not treat alpha as known; handles sparse/noisy observations; includes alpha as a trainable parameter in the network || acceptable_model_choices: PINN with trainable alpha; physics-informed neural network with parameter inference || scoring_note: Do not require the model to guess the private IC/BC. Full-credit plans should state that IC/BC are needed or should be incorporated if available, and should not hallucinate unsupported values. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats diffusivity as known => max 2. The task is inverse parameter estimation.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, physics-informed, neural, architecture, network | check possible missing cues: mlp, operator, fourier, siren, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
medium_heat_inverse_alpha_009,medium,heat_transfer,inverse_parameter_estimation,1D heat equation,deepseek-v4-flash,canonical_v0.4,Training Strategy,training_strategy,"We define the total loss L = L_data + λ_pde L_pde + λ_bc L_bc + λ_ic L_ic, where L_data penalizes mismatch at measurement points, L_pde enforces the heat equation at collocation points (e.g., 10,000 points sampled via Latin hypercube or residual-based adaptive sampling), L_bc and L_ic enforce known boundary/initial conditions (or soft penalties if not exactly known). λ hyperparameters balance terms; initially set λ_pde=1, λ_bc=λ_ic=10, then tuned via grid search or using neural tangent kernel insights. Training uses Adam optimizer (lr=1e-3) for 10k steps, followed by L-BFGS for fine-tuning. α is updated via gradient descent on the combined loss, constrained to be positive via softplus transformation. Validation: hold out 20% of data points to compute prediction error and assess α consistency.","critical_points: jointly optimizes network and alpha; balances physics and noisy data losses; uses held-out sensors and positivity constraint || expected_loss_terms: PDE residual loss with trainable alpha; data loss on sparse noisy sensor measurements; initial condition loss if IC is available; boundary condition loss if BC is available; positivity constraint or positive parameterization for alpha; measurement data loss; parameter regularization loss || expected_training_strategy: jointly optimize network weights and alpha; enforce alpha positivity through parameterization or constraints; balance data and physics losses under noisy sparse observations; use held-out sensors for validation; explicitly state that IC/BC information is required if not given; treat alpha as trainable parameter; include measurement data into loss with noise weighting || scoring_note: Do not require the model to guess the private IC/BC. Full-credit plans should state that IC/BC are needed or should be incorporated if available, and should not hallucinate unsupported values. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; answer invents concrete IC/BC/parameters that are not provided by the public task and does not mark them as assumptions => max 2. Private execution references are not available to the model; unsupported guessing should be penalized.; treats diffusivity as known => max 2. The task is inverse parameter estimation.; omits sensor data loss => max 2. Sparse measurements are the basis for inference.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, data, initial, boundary, sampling, collocation, optimizer, adam, l-bfgs, adaptive | check possible missing cues: weight, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
medium_heat_inverse_alpha_009,medium,heat_transfer,inverse_parameter_estimation,1D heat equation,deepseek-v4-flash,canonical_v0.4,Validation Failure Risks,validation_failure_risks,"Key risks include: (1) Non-uniqueness: without accurate boundary/initial conditions, many (α, u) pairs satisfy data and PDE, leading to incorrect α. (2) Noise sensitivity: high noise can bias α and cause overfitting; remedy: add noise level estimate as a trainable parameter or use a robust loss (e.g., Huber). (3) Collocation point sparsity: if active regions (e.g., high gradients) are undersampled, PDE loss may be misrepresented; adaptive sampling reduces this. (4) Gradient pathologies: unbalanced loss terms can cause vanishing or exploding gradients; use loss scaling or learning rate scheduling. (5) Model misspecification: if α varies spatially and is assumed constant, inference fails; cross-validation residuals can reveal this. (6) Computational cost: PINN training may require careful tuning; monitoring validation loss and α convergence (e.g., plateau) mitigates this.","critical_points: checks alpha error if reference exists; checks held-out sensor/field error; checks residual and sensitivity to noise || expected_validation: alpha estimation error if ground truth is available; field reconstruction error; PDE residual; held-out sensor error; sensitivity to noise || failure_traps: treats alpha as known; does not include data loss; does not constrain alpha positivity; hallucinates complete IC/BC instead of flagging missing or required conditions; does not include data loss for sparse measurements; treats alpha as fixed parameter || scoring_note: Do not require the model to guess the private IC/BC. Full-credit plans should state that IC/BC are needed or should be incorporated if available, and should not hallucinate unsupported values. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; answer invents concrete IC/BC/parameters that are not provided by the public task and does not mark them as assumptions => max 2. Private execution references are not available to the model; unsupported guessing should be penalized.","AUTO_REVIEW: schema_valid=True | mentions cues: validation, residual, risk | check possible missing cues: validate, error, compare, failure, identifiability, conservation, divergence, stability | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
medium_poisson_source_recovery_011,medium,potential_fields,unknown_source_recovery,2D Poisson equation,deepseek-v4-flash,canonical_v0.4,Problem Formalization,problem_formalization,"We consider a bounded two-dimensional domain Ω with boundary ∂Ω. The potential field u(x) satisfies the Poisson equation -Δu = f in Ω, with known boundary conditions (type unspecified, e.g., Dirichlet or Neumann). Interior observations u_obs are available at N distinct points {x_i} inside Ω. The goal is to jointly reconstruct the field u and infer the source term f. The inverse problem is ill-posed because infinitely many source functions f can produce the same observed u_obs. The workflow must introduce a representation of f that makes the problem well-posed.","critical_points: identifies inverse Poisson source-recovery task; states both field u(x,y) and source f(x,y) as unknowns; recognizes partial observations and available boundary information; states the ill-posedness/non-uniqueness of source recovery from partial observations || variables: x; y; u(x,y); f(x,y) || known_parameters:  || unknowns: u(x,y); f(x,y) || domain_spec: space: (x,y) in [0,1]^2 | time: not applicable || parameter_values: noise: 1 percent Gaussian noise | source_representation: neural source network f_phi(x,y) | source_instance: two-lobe Gaussian mixture (private): f = A1*exp(-|x-c1|^2/(2*sigma^2)) + A2*exp(-|x-c2|^2/(2*sigma^2)), c1=(0.35,0.60), c2=(0.70,0.30), sigma=0.08, A1=+1.0, A2=-0.8 (opposite-sign lobes: near-dipole configurations weakly identifiable) | n_observations: 24 interior points (6x4 jittered grid, fixed seed 20260714) | underdetermination_note: source dof >> observation count in the unrestricted class || scoring_note: Do not require the model to guess the private source form. Full-credit plans should identify unknown source recovery, include a source representation, and discuss regularization or identifiability. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; claims unique or exact source recovery from the stated partial observations without any regularization or restrictive parameterization => max 2. The prompt states non-uniqueness; the claim contradicts the specification.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: known, domain, field, inverse | check possible missing cues: unknown, parameter, geometry, forward, variable, identify, missing | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
medium_poisson_source_recovery_011,medium,potential_fields,unknown_source_recovery,2D Poisson equation,deepseek-v4-flash,canonical_v0.4,Physics Constraints,physics_constraints,"The primary constraint is the Poisson equation -Δu = f, which must be satisfied in the domain. Boundary conditions (BCs) imposed on ∂Ω must be enforced exactly or as soft constraints. The observed values u(x_i) must be matched within a tolerance consistent with measurement noise. Additionally, the source f is assumed to be square-integrable and sufficiently smooth (e.g., H^1 or L^2) to enforce physical relevance. The chosen representation of f will implicitly impose a smoothness or sparsity prior.","critical_points: includes Poisson residual coupling u and learned/parameterized source; includes boundary loss; includes observation data loss; mentions regularization or priors for source identifiability || canonical_pde: -Delta u(x,y) = f(x,y), with f unknown to the agent and represented as f_phi(x,y) in the plan || constraints: observations: 200 sparse observations of u with 1 percent Gaussian noise for the private reference setting | boundary_conditions: u=0 on the boundary of [0,1]^2 for the private reference setting || reference_conditions: boundary: u=0 on boundary of [0,1]^2 | observations: 24 interior u observations with 1 percent Gaussian noise (6x4 jittered grid, fixed seed) || scoring_note: Do not require the model to guess the private source form. Full-credit plans should identify unknown source recovery, include a source representation, and discuss regularization or identifiability. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; claims unique or exact source recovery from the stated partial observations without any regularization or restrictive parameterization => max 2. The prompt states non-uniqueness; the claim contradicts the specification.","AUTO_REVIEW: schema_valid=True | mentions cues: equation, boundary, constraint | check possible missing cues: pde, residual, initial, dirichlet, neumann, periodic, conservation, divergence | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
medium_poisson_source_recovery_011,medium,potential_fields,unknown_source_recovery,2D Poisson equation,deepseek-v4-flash,canonical_v0.4,Model Choice,model_choice,"We select a physics-informed neural network (PINN) framework with a dual-network architecture: one network for the field u(x; θ_u) and another for the source f(x; θ_f). To restore well-posedness, we parameterize f using a low-complexity representation: either (a) a truncated basis expansion (e.g., radial basis functions or Fourier modes with a fixed number of coefficients) or (b) a small neural network with a limited number of parameters (e.g., a single hidden layer with very few neurons). The number of degrees of freedom in f is chosen to be less than the number of observations N, ensuring that the mapping from parameters to observations is injective. This regularization-by-representation biases the solution toward functions that can be expressed with those few degrees of freedom, effectively a spectral or sparsity prior.","critical_points: chooses two-network PINN, neural source parameterization, or equivalent; does not assume source is known; uses separate networks to represent u and the source term f || acceptable_model_choices: PINN with neural source term; two-network PINN for field and source; parameterized source model with physics loss; dual-network PINN (u and source); PINN with auxiliary source network || scoring_note: Do not require the model to guess the private source form. Full-credit plans should identify unknown source recovery, include a source representation, and discuss regularization or identifiability. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; the source representation (network, basis, grid) is chosen without any identifiability rationale => max 3. Representation choice is exactly where well-posedness is restored or lost.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, physics-informed, neural, fourier, architecture, network | check possible missing cues: mlp, operator, siren, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
medium_poisson_source_recovery_011,medium,potential_fields,unknown_source_recovery,2D Poisson equation,deepseek-v4-flash,canonical_v0.4,Training Strategy,training_strategy,"The loss function L = L_pde + L_bc + L_data + L_reg, where L_pde is the mean squared residual of -Δu_θ - f_θ at collocation points sampled throughout Ω, L_bc enforces boundary conditions (e.g., MSE on boundary points), L_data matches predictions u_θ(x_i) to u_obs, and L_reg is an explicit regularizer on f (e.g., L2 penalty on f_θ or its gradient to further penalize high-frequency components). Collocation points are sampled adaptively using residual-based refinement. Optimization uses Adam for initial training followed by L-BFGS. Validation metrics include relative L2 error on a held-out subset of observations, PDE residual on a separate set of collocation points, and, if a synthetic ground truth is available, the projection of the source error onto the subspace spanned by the representation basis.","critical_points: jointly trains field and source representations; balances data, boundary, and residual losses; uses regularization/smoothness or identifiability checks || expected_loss_terms: Poisson residual loss coupling u and f_phi; sparse field observation data loss; boundary condition loss; regularization or smoothness prior for source recovery; measurement data loss; source network regularization || expected_training_strategy: represent the source as a neural source network f_phi(x,y) or another explicit parameterization; jointly train field and source representations; sample interior and boundary points; balance data, boundary, and PDE residual losses; address inverse-problem non-identifiability with regularization or priors; simultaneously train u-network and source-network; use regularization to prevent source overfitting || scoring_note: Do not require the model to guess the private source form. Full-credit plans should identify unknown source recovery, include a source representation, and discuss regularization or identifiability. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, data, initial, boundary, collocation, adam, l-bfgs, adaptive | check possible missing cues: sampling, optimizer, weight, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
medium_poisson_source_recovery_011,medium,potential_fields,unknown_source_recovery,2D Poisson equation,deepseek-v4-flash,canonical_v0.4,Validation Failure Risks,validation_failure_risks,"The primary risk is that the recovered source may miss components that lie outside the representational capacity of the chosen basis or that are invisible to the observation layout (e.g., high-frequency modes whose field contributions cancel at observation points). To honestly assess performance, validation must be designed around the limited observation geometry: (i) generate synthetic true sources with known frequency content and compare only the components that are observable given the forward map (e.g., via the singular value decomposition of the observation operator). (ii) Use cross-validation by leaving out some observations, but this may not reveal hidden unobservable features. (iii) Report reconstruction error separately for modes that are well-resolved versus poorly resolved. The validation should also test robustness to noise and different observation densities. Failure modes include overfitting to noise, smoothing out real fine-scale features, and producing sources that satisfy the PDE but do not extrapolate correctly to unobserved regions.","critical_points: checks field reconstruction; checks source recovery if reference exists; checks residual, boundary error, and sensitivity to noise/sparsity || expected_validation: field reconstruction error on held-out points; source recovery error if private reference is available; PDE residual; boundary error; sensitivity to noise and observation sparsity || failure_traps: assumes source is known; does not represent the unknown source; omits data loss; omits boundary constraints; ignores non-identifiability of inverse source recovery; assumes constant source or does not model source separately; claims unique recovery without regularization; no identifiability rationale for source representation; validates field only, never the source || scoring_note: Do not require the model to guess the private source form. Full-credit plans should identify unknown source recovery, include a source representation, and discuss regularization or identifiability. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; validation evaluates only the reconstructed field and never the recovered source against held-out information (or does not acknowledge that source error cannot be fully validated without ground truth) => max 3. Field fit does not certify source recovery under non-uniqueness.","AUTO_REVIEW: schema_valid=True | mentions cues: validation, error, compare, risk, failure | check possible missing cues: validate, residual, identifiability, conservation, divergence, stability, reference | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
hard_navier_stokes_2d_018,hard,fluid_dynamics,forward_or_data_assimilation,2D incompressible Navier-Stokes equations,deepseek-v4-flash,canonical_v0.4,Problem Formalization,problem_formalization,"We consider a two-dimensional incompressible Navier-Stokes flow in a domain Ω × [0,T]. The unknowns are velocity u = (u1, u2) and pressure p. Observations consist of sparse velocity measurements (pointwise in space and time); pressure is entirely unobserved. Boundary conditions for velocity are available on only a subset of ∂Ω, and initial conditions are partially known. Viscosity ν is assumed known. The goal is to reconstruct continuous fields (u, p) consistent with the PDEs and data. Uniqueness of pressure: without pressure data or complete pressure boundary conditions, the pressure field is determined up to an additive constant (∇p appears only in the momentum equation). To fix this constant, we impose an additional constraint: either zero mean pressure over the domain or a prescribed value at one reference point.","critical_points: identifies 2D incompressible Navier-Stokes/data-assimilation task; states velocity components and pressure as unknowns; recognizes pressure is not directly observed; states that pressure is determined only up to an additive constant and fixes a gauge (or adopts a pressure-free formulation) || variables: x; y; t; u(x,y,t); v(x,y,t); p(x,y,t) || known_parameters: Re = 100; forcing if present || unknowns: u(x,y,t); v(x,y,t); p(x,y,t) up to an additive constant || domain_spec: space: (x,y) in [0,1]^2 or a standard 2D flow domain | time: t in [0,1] for transient setting || parameter_values: Re: 100 | pressure_observed: false | instance: Taylor-Green vortex, nu = 0.01 (private reference; execution-validity candidate) || scoring_note: Do not require exact private BC from the public task. Full-credit plans must include pressure, incompressibility, velocity data loss, and boundary/initial handling conditional on available details. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; claims to recover absolute pressure values from velocity observations alone => max 2. Identifiability error: pressure is determined only up to a constant.","AUTO_REVIEW: schema_valid=True | mentions cues: known, unknown, domain, field | check possible missing cues: parameter, geometry, forward, inverse, variable, identify, missing | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
hard_navier_stokes_2d_018,hard,fluid_dynamics,forward_or_data_assimilation,2D incompressible Navier-Stokes equations,deepseek-v4-flash,canonical_v0.4,Physics Constraints,physics_constraints,"The model must satisfy the incompressible Navier-Stokes equations: momentum conservation ∂u/∂t + u·∇u + ∇p - νΔu = 0 and mass conservation ∇·u = 0. Additionally, available velocity boundary and initial conditions are enforced as soft constraints. Unknown boundary segments are left unconstrained; the physics loss implicitly determines them. For pressure, a zero-mean constraint or a pointwise reference is added to remove the constant nullspace.","critical_points: includes momentum residuals; includes incompressibility constraint; includes velocity observation loss; incorporates BC/IC if available without hallucinating details; enforces continuity equation and momentum balance; incorporates sparse velocity data into loss || canonical_pde: u_t + u dot grad(u) + grad(p) - (1/Re) * Delta u = f, div(u)=0, with Re=100 in the private reference setting || constraints: observations: partial velocity observations; pressure is not directly observed | physics: momentum equations; incompressibility constraint div(u)=0 | boundary_conditions: boundary conditions are fully known in the reference setting but are not detailed in the public task; high-quality plans should incorporate known BC or request details || reference_conditions: observations: partial velocity observations | pressure: unobserved | boundary: fully known in private reference; choose lid-driven cavity or periodic vortex setting if execution validation is used || scoring_note: Do not require exact private BC from the public task. Full-credit plans must include pressure, incompressibility, velocity data loss, and boundary/initial handling conditional on available details. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; outputs pressure but neither fixes a gauge (reference point, zero-mean constraint, or boundary pressure condition) nor adopts a pressure-free formulation => max 3. Un-gauged pressure makes the optimization problem degenerate.","AUTO_REVIEW: schema_valid=True | mentions cues: equation, initial, boundary, constraint, conservation, incompressible, mass | check possible missing cues: pde, residual, dirichlet, neumann, periodic, divergence | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
hard_navier_stokes_2d_018,hard,fluid_dynamics,forward_or_data_assimilation,2D incompressible Navier-Stokes equations,deepseek-v4-flash,canonical_v0.4,Model Choice,model_choice,"We use a fully-connected feedforward neural network with inputs (x, y, t) and outputs (u1, u2, p) — a Physics-Informed Neural Network (PINN). This choice is well-suited because it handles sparse, irregular data and partial boundary conditions, and can incorporate PDE constraints directly. Incompressibility is enforced by penalty (adding a continuity residual loss term) rather than by construction (e.g., streamfunction). The penalty approach is simpler to implement, generalizable to 3D, and allows direct monitoring of divergence drift.","critical_points: chooses velocity-pressure PINN, streamfunction-pressure PINN, or divergence-free architecture; does not use a scalar PDE model; includes pressure as a separate output and trains it implicitly || acceptable_model_choices: PINN with velocity-pressure outputs; streamfunction-pressure PINN; divergence-free architecture plus pressure head; physics-informed data assimilation model || scoring_note: Do not require exact private BC from the public task. Full-credit plans must include pressure, incompressibility, velocity data loss, and boundary/initial handling conditional on available details. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, physics-informed, neural, network | check possible missing cues: mlp, operator, fourier, siren, architecture, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,,,,True,,runs/explore_stability_20260714/sample1/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
