task_id,difficulty,domain,task_type,pde_system,model,prompt_setting,facet,facet_id,model_answer,reference_answer,assistant_view,scoring_standard,human_score_0_5,human_error_tags,human_notes,schema_valid,parse_error,normalized_file,score,score_rationale,cue_rules_pending,claim_findings
hard_allen_cahn_016,hard,phase_field,stiff_phase_field_modeling,Allen-Cahn equation,Pro/zai-org/GLM-4.7,canonical_v0.3,Problem Formalization,problem_formalization,"The objective is to approximate the solution $u(x,t)$ of the Allen-Cahn equation $\partial_t u = \epsilon^2 \Delta u - f(u)$, where $f(u)$ is typically a double-well potential like $u^3 - u$. The spatial domain $\Omega$, time horizon $T$, and the interface width parameter $\epsilon$ are not specified. While initial and boundary data are available, their specific functional forms and boundary types (e.g., Dirichlet vs. Neumann) are missing. The workflow must account for the formation of sharp gradients (interfaces) and the stiffness associated with small $\epsilon$.","critical_points: identifies Allen-Cahn phase-field equation; states order parameter u(x,t); recognizes stiffness and sharp-interface risk || variables: x; t; u(x,t); epsilon || known_parameters: epsilon = 0.01 || unknowns: u(x,t) || domain_spec: space: x in [0,1] | time: t in [0,1] || parameter_values: epsilon: 0.01 || scoring_note: Full-credit plans should mention stiffness/interface risk and include the nonlinear Allen-Cahn term. Exact private IC is not required from the public task. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; omits nonlinear Allen-Cahn term => max 2. The nonlinearity defines the equation.","AUTO_REVIEW: schema_valid=True | mentions cues: parameter, domain, missing | check possible missing cues: known, unknown, geometry, field, forward, inverse, variable, identify | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,4,,,TRUE,,runs/pilot_v0.3/normalized/Pro_zai-org_GLM-4.7__canonical_v0.3.jsonl,4,"core_cue_ratio=1.00; reference_item_match=3/3; pf_strict_cap<=4: 5 requires known/unknown split, task type, missing-spec handling, task-specific decision, and high reference match",cap_omits_nonlinear_allen_cahn,
hard_allen_cahn_016,hard,phase_field,stiff_phase_field_modeling,Allen-Cahn equation,Pro/zai-org/GLM-4.7,canonical_v0.3,Physics Constraints,physics_constraints,"The model must satisfy the Allen-Cahn PDE residual at all collocation points. It must strictly adhere to the provided initial condition $u(x,0) = u_0(x)$ and the boundary conditions on $\partial \Omega$. The solution should respect the physical property of energy dissipation (decreasing free energy) over time, characteristic of gradient flow systems.","critical_points: includes nonlinear double-well reaction term; includes IC and boundary/periodic constraints; does not treat it as pure diffusion || canonical_pde: u_t = epsilon^2 * u_xx + u - u^3, with epsilon = 0.01 in 1D || constraints: initial_condition: phase-field initial condition is given; private reference can use a smooth random or tanh-interface initial condition | boundary_conditions: periodic value constraint u(0,t)=u(1,t); periodic derivative constraint u_x(0,t)=u_x(1,t) || reference_conditions: initial: given phase-field IC; choose smooth random or tanh-interface IC if execution validation is used | boundary: u(0,t)=u(1,t); u_x(0,t)=u_x(1,t) || scoring_note: Full-credit plans should mention stiffness/interface risk and include the nonlinear Allen-Cahn term. Exact private IC is not required from the public task. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; omits nonlinear Allen-Cahn term => max 2. The nonlinearity defines the equation.; answer invents concrete IC/BC/parameters that are not provided by the public task and does not mark them as assumptions => max 2. Private execution references are not available to the model; unsupported guessing should be penalized.","AUTO_REVIEW: schema_valid=True | mentions cues: pde, residual, initial, boundary | check possible missing cues: equation, dirichlet, neumann, periodic, constraint, conservation, divergence, incompressible | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,3,,,TRUE,,runs/pilot_v0.3/normalized/Pro_zai-org_GLM-4.7__canonical_v0.3.jsonl,3,core_cue_ratio=1.00; reference_item_match=1/10,cap_omits_nonlinear_allen_cahn|cap_answer_invents_concrete_ic,
hard_allen_cahn_016,hard,phase_field,stiff_phase_field_modeling,Allen-Cahn equation,Pro/zai-org/GLM-4.7,canonical_v0.3,Model Choice,model_choice,"A Sinusoidal Representation Network (SIREN) or a Fourier Feature Network is recommended. Standard MLPs struggle with the high-frequency components generated by sharp phase interfaces. SIREN's periodic activations provide a better inductive bias for representing the rapid spatial transitions characteristic of phase separation. The architecture will map spatiotemporal coordinates $(x, t)$ directly to the scalar field $u$.","critical_points: chooses stiffness-aware/adaptive PINN or domain-decomposition variant; acknowledges standard PINN instability for sharp interfaces; selects high-frequency-aware architecture such as SIREN or Fourier network || acceptable_model_choices: PINN; stiffness-aware PINN; adaptive-sampling PINN; domain-decomposition PINN; SIREN or Fourier PINN; adaptive sampling PINN || scoring_note: Full-credit plans should mention stiffness/interface risk and include the nonlinear Allen-Cahn term. Exact private IC is not required from the public task. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; ignores stiffness or interface dynamics => max 3. These are the hard-task features.","AUTO_REVIEW: schema_valid=True | mentions cues: mlp, fourier, siren, architecture, network | check possible missing cues: pinn, physics-informed, neural, operator, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,3,,,TRUE,,runs/pilot_v0.3/normalized/Pro_zai-org_GLM-4.7__canonical_v0.3.jsonl,3,core_cue_ratio=0.80; reference_item_match=3/9,cap_ignores_stiffness_interface_dynamics,
hard_allen_cahn_016,hard,phase_field,stiff_phase_field_modeling,Allen-Cahn equation,Pro/zai-org/GLM-4.7,canonical_v0.3,Training Strategy,training_strategy,"Employ a composite loss function $L = L_{PDE} + \lambda_{IC} L_{IC} + \lambda_{BC} L_{BC}$. To handle stiffness and moving interfaces, use adaptive residual-based sampling: iteratively resample collocation points to focus on regions with high PDE residual (the interface). Use a curriculum learning approach where $\epsilon$ is gradually annealed to its target value to stabilize early training. Optimization should utilize Adam for initial phases followed by L-BFGS for fine-tuning.","critical_points: uses adaptive/interface-focused sampling; uses loss weighting or curriculum; monitors small-epsilon stiffness and boundary consistency; employs adaptive sampling or interface-resolved sampling || expected_loss_terms: Allen-Cahn residual loss; initial condition loss; periodic value boundary loss; periodic derivative boundary loss; optional interface-focused or adaptive weighting || expected_training_strategy: address stiffness caused by small epsilon; use adaptive sampling near interfaces or transition regions; consider Fourier features or domain decomposition if high-frequency interfaces appear; use loss reweighting or curriculum training; monitor interface dynamics rather than only global MSE; use adaptive or residual-based sampling to resolve sharp interfaces; consider spectral networks (Fourier/SIREN) or coordinate scaling to capture high-frequency components || scoring_note: Full-credit plans should mention stiffness/interface risk and include the nonlinear Allen-Cahn term. Exact private IC is not required from the public task. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; ignores stiffness or interface dynamics => max 3. These are the hard-task features.; answer invents concrete IC/BC/parameters that are not provided by the public task and does not mark them as assumptions => max 2. Private execution references are not available to the model; unsupported guessing should be penalized.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, initial, sampling, collocation, adam, l-bfgs, adaptive | check possible missing cues: data, boundary, optimizer, weight, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,5,,,TRUE,,runs/pilot_v0.3/normalized/Pro_zai-org_GLM-4.7__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=14/16,cap_ignores_stiffness_interface_dynamics|cap_answer_invents_concrete_ic,
hard_allen_cahn_016,hard,phase_field,stiff_phase_field_modeling,Allen-Cahn equation,Pro/zai-org/GLM-4.7,canonical_v0.3,Validation Failure Risks,validation_failure_risks,"The primary risk is spectral bias causing the network to smear out sharp interfaces, predicting a diffuse transition instead of a step-like profile. Training instability is likely if the stiffness of the Laplacian term is not balanced against the nonlinear reaction term via adaptive loss weighting. Failure to dynamically sample the moving interface will result in poor generalization outside the initial training point distribution.","critical_points: checks numerical-reference error; checks residual; tracks interface location or morphology; checks periodicity/BC error || expected_validation: compare with numerical reference; report PDE residual error; track interface location or phase classification error; check periodicity error; assess sensitivity to stiffness and sampling || failure_traps: ignores stiffness; omits nonlinear double-well term u-u^3; treats it as pure diffusion; does not discuss interface resolution; omits periodic constraints; uses shallow tanh network unable to resolve sharp interfaces; omits adaptive sampling or special treatment for stiffness || scoring_note: Full-credit plans should mention stiffness/interface risk and include the nonlinear Allen-Cahn term. Exact private IC is not required from the public task. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; ignores stiffness or interface dynamics => max 3. These are the hard-task features.; answer invents concrete IC/BC/parameters that are not provided by the public task and does not mark them as assumptions => max 2. Private execution references are not available to the model; unsupported guessing should be penalized.","AUTO_REVIEW: schema_valid=True | mentions cues: risk, failure, stability | check possible missing cues: validate, validation, residual, error, compare, identifiability, conservation, divergence | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,4,,,TRUE,,runs/pilot_v0.3/normalized/Pro_zai-org_GLM-4.7__canonical_v0.3.jsonl,4,core_cue_ratio=1.00; reference_item_match=7/16,cap_ignores_stiffness_interface_dynamics|cap_answer_invents_concrete_ic,
hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/zai-org/GLM-4.7,canonical_v0.3,Problem Formalization,problem_formalization,"The task involves solving the Euler equations for compressible inviscid flow, which govern the conservation of mass, momentum, and energy. The state variables are density ($\rho$), velocity ($\mathbf{u}$), and total energy ($E$). The system is defined over a spatial domain $\Omega$ and time interval $[0, T]$. The initial condition consists of piecewise constant states (e.g., a Riemann problem). Missing information includes the specific dimensionality (1D, 2D, or 3D), the exact values of the piecewise initial states, the boundary conditions (e.g., periodic, Dirichlet, or Neumann), and the specific heat ratio ($\gamma$) for the equation of state. These parameters must be specified to define the specific shock interaction being modeled.","critical_points: identifies compressible Euler equations as conservation laws; states density, momentum or velocity, pressure, and total energy fields as relevant unknowns; recognizes piecewise initial states can lead to shocks/contact discontinuities and weak-solution behavior || variables: density rho; velocity components; pressure p; total energy E; space; time || known_parameters: equation of state; piecewise initial states; boundary conditions if provided || unknowns: rho; velocity; pressure or energy fields || domain_spec:  || parameter_values:  || scoring_note: Public v0.3 intentionally does not name weak-form or finite-volume methods. Full-credit answers should infer that discontinuous Euler solutions require conservative weak-solution planning rather than generic smooth PINN residual fitting. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; omits conservative variables or conservation form => max 2. Compressible Euler dynamics are conservation laws even when the public prompt does not name the method.","AUTO_REVIEW: schema_valid=True | mentions cues: parameter, domain, variable, missing | check possible missing cues: known, unknown, geometry, field, forward, inverse, identify | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,3,,,TRUE,,runs/pilot_v0.3/normalized/Pro_zai-org_GLM-4.7__canonical_v0.3.jsonl,3,"core_cue_ratio=1.00; reference_item_match=3/3; pf_strict_cap<=4: 5 requires known/unknown split, task type, missing-spec handling, task-specific decision, and high reference match; pf_strict_cap<=3: missing workflow-changing task-type/data-role distinction",cap_omits_conservative_variables_conservation,
hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/zai-org/GLM-4.7,canonical_v0.3,Physics Constraints,physics_constraints,"The model must satisfy the Euler equations: $\partial_t \rho + \nabla \cdot (\rho \mathbf{u}) = 0$, $\partial_t (\rho \mathbf{u}) + \nabla \cdot (\rho \mathbf{u} \otimes \mathbf{u} + p \mathbf{I}) = 0$, and $\partial_t E + \nabla \cdot ((E + p)\mathbf{u}) = 0$. The pressure $p$ is determined by the ideal gas law $p = (\gamma - 1)(E - \frac{1}{2}\rho |\mathbf{u}|^2)$. Crucially, for discontinuous solutions, an entropy condition ($\partial_t S + \mathbf{u} \cdot \nabla S \ge 0$) must be enforced to select the physically correct weak solution (shocks) and reject non-physical expansion shocks. Additionally, physical constraints require $\rho > 0$ and $p > 0$.","critical_points: uses conservative mass, momentum, and energy balances; incorporates piecewise initial states and available boundary data; addresses entropy/admissibility, positivity, or Rankine-Hugoniot consistency; does not enforce a smooth residual through discontinuities as the only physics constraint || canonical_pde: Compressible Euler conservation laws for density, momentum, and total energy, with shocks or contact discontinuities || constraints: conservation_laws: mass conservation; momentum conservation; energy conservation | discontinuities: shocks and contact discontinuities may form | entropy: physically admissible entropy solution should be considered || reference_conditions:  || scoring_note: Public v0.3 intentionally does not name weak-form or finite-volume methods. Full-credit answers should infer that discontinuous Euler solutions require conservative weak-solution planning rather than generic smooth PINN residual fitting. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; omits conservative variables or conservation form => max 2. Compressible Euler dynamics are conservation laws even when the public prompt does not name the method.; omits entropy/admissibility or positivity considerations => max 3. Shock solutions require physically admissible weak solutions, not just residual minimization.","AUTO_REVIEW: schema_valid=True | mentions cues: equation, constraint | check possible missing cues: pde, residual, initial, boundary, dirichlet, neumann, periodic, conservation | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,4,,,TRUE,,runs/pilot_v0.3/normalized/Pro_zai-org_GLM-4.7__canonical_v0.3.jsonl,4,core_cue_ratio=0.80; reference_item_match=6/11,cap_omits_conservative_variables_conservation|cap_omits_entropy_admissibility_positivity,
hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/zai-org/GLM-4.7,canonical_v0.3,Model Choice,model_choice,"A Deep Residual Network (MLP) with Fourier Feature positional encoding is recommended. Standard MLPs suffer from spectral bias, making it difficult to resolve sharp gradients and discontinuities like shocks. Fourier features map the input coordinates to a higher-dimensional space using sinusoidal functions, enabling the network to learn high-frequency details necessary for capturing shock fronts. Alternatively, a SIREN (Sinusoidal Representation Network) architecture could be used for its ability to represent complex derivatives. The network should output the conserved variables ($\rho$, $\rho \mathbf{u}$, $E$) directly to facilitate conservation law enforcement.","critical_points: chooses weak-form, conservative, shock-capturing, domain-decomposed, or finite-volume-hybrid physics-informed model; represents conservative variables or maps primitive outputs to conservative diagnostics; does not rely only on a smooth coordinate MLP with pointwise AD residuals || acceptable_model_choices: weak-form PINN; conservative-form PINN; finite-volume/PINN hybrid; shock-capturing neural solver; domain-decomposition model with discontinuity-aware interfaces; neural finite-volume or Godunov-based PINN || scoring_note: Public v0.3 intentionally does not name weak-form or finite-volume methods. Full-credit answers should infer that discontinuous Euler solutions require conservative weak-solution planning rather than generic smooth PINN residual fitting. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; uses standard smooth PINN without weak, integral, conservative, or shock-aware treatment => max 2. Smooth pointwise residual fitting is unreliable for discontinuous Euler solutions.","AUTO_REVIEW: schema_valid=True | mentions cues: mlp, fourier, siren, architecture, network | check possible missing cues: pinn, physics-informed, neural, operator, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,4,,,TRUE,,runs/pilot_v0.3/normalized/Pro_zai-org_GLM-4.7__canonical_v0.3.jsonl,4,core_cue_ratio=1.00; reference_item_match=4/9,cap_uses_standard_smooth_pinn,
hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/zai-org/GLM-4.7,canonical_v0.3,Training Strategy,training_strategy,"The loss function should be a weighted sum of the PDE residuals (mass, momentum, energy), initial condition loss, boundary condition loss, and an entropy inequality penalty. To handle the moving shock front, a Residual-based Adaptive Refinement (RAR) strategy is essential: collocation points should be iteratively added where the residual magnitude is highest. Self-adaptive loss weighting (e.g., using the gradient statistics or SoftAdapt) is necessary to balance the different PDE terms, as shock dynamics often cause momentum and energy residuals to dominate mass residuals. The optimization should proceed with Adam for initial training followed by L-BFGS for fine-tuning.","critical_points: uses weak/integral/control-volume residuals or local conservation losses; uses adaptive sampling or separate treatment around discontinuities; balances IC, BC, conservation, entropy, and positivity terms; avoids over-smoothing shocks || expected_loss_terms: finite-volume or weak-form conservation residual over local space-time regions; initial condition loss for piecewise states; boundary condition loss when boundary data are available; entropy or admissibility regularization when applicable; positivity penalty or parameterization for density and pressure; Rankine-Hugoniot or shock-speed diagnostic loss if shock locations are represented || expected_training_strategy: represent conservative variables such as density, momentum, and total energy; avoid applying a smooth strong-form pointwise residual across discontinuities as the only physics loss; use weak, integral, or control-volume residuals with test functions or local conservation balances; adaptively sample or decompose the domain around shocks and contact discontinuities; consider hybrid finite-volume supervision or shock-capturing regularization for discontinuity neighborhoods; stabilize positivity of density and pressure and limit artificial shock smearing || scoring_note: Public v0.3 intentionally does not name weak-form or finite-volume methods. Full-credit answers should infer that discontinuous Euler solutions require conservative weak-solution planning rather than generic smooth PINN residual fitting. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; uses standard smooth PINN without weak, integral, conservative, or shock-aware treatment => max 2. Smooth pointwise residual fitting is unreliable for discontinuous Euler solutions.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, initial, boundary, collocation, adam, l-bfgs, weight, adaptive | check possible missing cues: data, sampling, optimizer, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,4,,,TRUE,,runs/pilot_v0.3/normalized/Pro_zai-org_GLM-4.7__canonical_v0.3.jsonl,4,core_cue_ratio=1.00; reference_item_match=10/16,cap_uses_standard_smooth_pinn,
hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/zai-org/GLM-4.7,canonical_v0.3,Validation Failure Risks,validation_failure_risks,"The primary risk is the 'Gibbs phenomenon,' where the continuous neural network approximation produces oscillations around the discontinuity. There is also a significant risk of converging to non-physical weak solutions (such as expansion shocks) if the entropy condition is not strictly enforced or weighted sufficiently. Furthermore, the network may smear the shock over a finite width rather than maintaining a sharp interface, and it may violate positivity constraints (predicting negative density or pressure) near strong gradients without specific architectural or loss modifications.","critical_points: checks shock/contact location and speed; checks global and local conservation; checks Rankine-Hugoniot and entropy/admissibility; checks positivity and residual away from discontinuities || expected_validation: shock and contact location error against analytical Riemann or numerical reference; shock speed and Rankine-Hugoniot consistency; global and local conservation error for mass, momentum, and energy; entropy/admissibility and positivity checks; residual away from discontinuities; not only global field MSE || failure_traps: uses a generic smooth PINN without weak, integral, or conservative treatment; uses primitive variables only and never checks conservative variables; omits the energy equation or total-energy consistency; applies strong-form pointwise residual directly across discontinuities; reports only global MSE without shock location or conservation checks; ignores entropy, admissibility, density positivity, or pressure positivity; smooths shocks without discussing shock speed or Rankine-Hugoniot consistency || scoring_note: Public v0.3 intentionally does not name weak-form or finite-volume methods. Full-credit answers should infer that discontinuous Euler solutions require conservative weak-solution planning rather than generic smooth PINN residual fitting. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; uses standard smooth PINN without weak, integral, conservative, or shock-aware treatment => max 2. Smooth pointwise residual fitting is unreliable for discontinuous Euler solutions.; omits entropy/admissibility or positivity considerations => max 3. Shock solutions require physically admissible weak solutions, not just residual minimization.; validation reports only global MSE => max 3. Shock-aware validation must include conservation, shock location/speed, and admissibility checks.","AUTO_REVIEW: schema_valid=True | mentions cues: risk | check possible missing cues: validate, validation, residual, error, compare, failure, identifiability, conservation | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,4,,,TRUE,,runs/pilot_v0.3/normalized/Pro_zai-org_GLM-4.7__canonical_v0.3.jsonl,4,core_cue_ratio=0.60; reference_item_match=10/17,cap_uses_standard_smooth_pinn|cap_omits_entropy_admissibility_positivity|cap_validation_reports_global_mse,
hard_plus_mhd_divergence_025,hard_plus,magnetohydrodynamics,coupled_divergence_free_field_modeling,Resistive magnetohydrodynamics,Pro/zai-org/GLM-4.7,canonical_v0.3,Problem Formalization,problem_formalization,"The objective is to reconstruct the spatiotemporal evolution of velocity $\mathbf{u}(x,y,t)$ and magnetic field $\mathbf{B}(x,y,t)$ in a 2D domain using the resistive MHD equations and sparse observational data. Missing specifications include domain geometry, boundary conditions (BCs), initial conditions (ICs), transport coefficients (resistivity $\eta$, viscosity $\nu$), and the spatial distribution of observations. The workflow will assume a generic rectangular domain and treat unspecified parameters as learnable constants or fixed defaults, while BCs must be assumed (e.g., periodic) to close the system.","critical_points: identifies resistive MHD as coupled fluid-magnetic system; states velocity, pressure, and magnetic field unknowns; recognizes nonphysical field configurations arise from divergence errors and coupling failures || variables: x; y; t; velocity u,v; pressure p; magnetic field Bx,By; possibly current density || known_parameters: viscosity or Reynolds number; magnetic diffusivity or magnetic Reynolds number; forcing or boundary conditions if provided || unknowns: velocity field; pressure; magnetic field || domain_spec:  || parameter_values:  || scoring_note: Full-credit plans should infer the divergence constraints from MHD and should not rely on an unexamined soft penalty alone. Structure-preserving parameterization, projection, or strong divergence diagnostics are expected. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; models only fluid velocity or ignores magnetic induction coupling => max 2. The task is coupled magnetohydrodynamics, not a fluid-only problem.","AUTO_REVIEW: schema_valid=True | mentions cues: parameter, domain, geometry, field, missing | check possible missing cues: known, unknown, forward, inverse, variable, identify | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,4,,,TRUE,,runs/pilot_v0.3/normalized/Pro_zai-org_GLM-4.7__canonical_v0.3.jsonl,4,"core_cue_ratio=1.00; reference_item_match=2/3; pf_strict_cap<=4: 5 requires known/unknown split, task type, missing-spec handling, task-specific decision, and high reference match",cap_models_fluid_velocity_ignores,
hard_plus_mhd_divergence_025,hard_plus,magnetohydrodynamics,coupled_divergence_free_field_modeling,Resistive magnetohydrodynamics,Pro/zai-org/GLM-4.7,canonical_v0.3,Physics Constraints,physics_constraints,"The model must satisfy the resistive MHD equations: 1) Momentum: $\rho (\partial_t \mathbf{u} + \mathbf{u} \cdot \nabla \mathbf{u}) = -\nabla p + \mathbf{J} \times \mathbf{B} + \nu \nabla^2 \mathbf{u}$; 2) Induction: $\partial_t \mathbf{B} = \nabla \times (\mathbf{u} \times \mathbf{B}) + \eta \nabla^2 \mathbf{B}$; 3) Continuity: $\partial_t \rho + \nabla \cdot (\rho \mathbf{u}) = 0$. Crucially, the magnetic field must satisfy the solenoidal constraint $\nabla \cdot \mathbf{B} = 0$ at all times to avoid non-physical configurations.","critical_points: includes momentum equation with magnetic/Lorentz coupling; includes magnetic induction equation; includes div(u)=0 or continuity constraint; includes div(B)=0 constraint; incorporates IC/BC or data losses if available || canonical_pde: Resistive MHD equations coupling fluid momentum, magnetic induction, and divergence-free constraints for velocity and magnetic field || constraints: physics: momentum equation with Lorentz force; magnetic induction equation; incompressibility div(u)=0; magnetic solenoidal constraint div(B)=0 | conservation: energy or magnetic flux diagnostics may be relevant || reference_conditions:  || scoring_note: Full-credit plans should infer the divergence constraints from MHD and should not rely on an unexamined soft penalty alone. Structure-preserving parameterization, projection, or strong divergence diagnostics are expected. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; omits magnetic divergence constraint => max 2. Resistive MHD requires control of nonphysical magnetic divergence.; models only fluid velocity or ignores magnetic induction coupling => max 2. The task is coupled magnetohydrodynamics, not a fluid-only problem.; does not discuss boundary compatibility for constrained outputs or potentials => max 4. Structure-preserving parameterizations can conflict with prescribed boundary conditions if not handled carefully.","AUTO_REVIEW: schema_valid=True | mentions cues: equation, constraint | check possible missing cues: pde, residual, initial, boundary, dirichlet, neumann, periodic, conservation | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,5,,,TRUE,,runs/pilot_v0.3/normalized/Pro_zai-org_GLM-4.7__canonical_v0.3.jsonl,5,core_cue_ratio=0.40; reference_item_match=11/13,cap_omits_magnetic_divergence_constraint|cap_models_fluid_velocity_ignores|cap_does_discuss_boundary_compatibility,
