task_id,difficulty,domain,task_type,pde_system,model,prompt_setting,facet,facet_id,model_answer,reference_answer,assistant_view,scoring_standard,human_score_0_5,human_error_tags,human_notes,schema_valid,parse_error,normalized_file
hard_plus_mhd_divergence_025,hard_plus,magnetohydrodynamics,coupled_divergence_free_field_modeling,Resistive magnetohydrodynamics,Pro/moonshotai/Kimi-K2.6,canonical_v0.4,Validation Failure Risks,validation_failure_risks,"Primary risks include: (1) magnetic monopole generation and compressibility violations if divergence-free constraints are only weakly penalized rather than structurally enforced; (2) ill-posedness and non-uniqueness due to missing boundary/initial conditions or unspecified domain geometry; (3) spectral bias preventing resolution of thin current sheets, boundary layers, or reconnection X-points; (4) loss-term imbalance causing the optimizer to ignore the magnetic induction or fluid momentum residuals; (5) overfitting to sparse, noisy observations if they are unevenly distributed or unrepresentative of high-gradient regions; and (6) energy consistency violations if the learned fields produce nonphysical dissipation rates or violate topological constraints inherent to the 2D ideal limit. Validation must monitor residual decay, divergence error (if not structural), energy budgets, and pointwise agreement with held-out observations.","critical_points: checks div(B) and div(u) errors; checks momentum and induction residuals; checks energy or magnetic-energy consistency; checks boundary and held-out data errors || expected_validation: magnetic divergence error; velocity divergence error; momentum residual; induction residual; energy or magnetic-energy consistency; boundary condition error; held-out field error if observations are available || failure_traps: models only fluid velocity and omits magnetic field; ignores magnetic induction equation; omits magnetic divergence control; omits velocity divergence or incompressibility control; uses only soft divergence penalties without monitoring drift or explaining why they are sufficient; decouples velocity and magnetic field losses; reports only MSE without divergence, induction, or energy diagnostics; does not discuss boundary compatibility for vector potentials or constrained outputs || scoring_note: Full-credit plans should infer the divergence constraints from MHD and should not rely on an unexamined soft penalty alone. Structure-preserving parameterization, projection, or strong divergence diagnostics are expected. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; omits magnetic divergence constraint => max 2. Resistive MHD requires control of nonphysical magnetic divergence.; uses only a soft divergence penalty with no constrained parameterization, projection, or divergence-drift validation => max 3. Soft penalties alone often fail to prevent unphysical divergence accumulation.","AUTO_REVIEW: schema_valid=True | mentions cues: validation, residual, error, risk, divergence | check possible missing cues: validate, compare, failure, identifiability, conservation, stability, reference | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,,,,True,,runs/pilot_v0.4/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.4.jsonl
hard_plus_multiscale_darcy_026,hard_plus,porous_media,multiscale_operator_or_solver_design,Multiscale Darcy flow with high-contrast permeability,Pro/moonshotai/Kimi-K2.6,canonical_v0.4,Problem Formalization,problem_formalization,"Solve the steady-state Darcy equation -div(K(x) grad h) = f(x) on domain Omega for hydraulic head h, with K a high-contrast permeability containing fine-scale channels. Missing information: (i) whether the problem is steady-state or transient (no initial condition provided), (ii) spatial dimension and geometry of Omega, (iii) specific boundary condition types and locations, (iv) whether K is scalar or tensor and its exact contrast ratio, and (v) correlation structure of the channels. These gaps determine required resolution, whether BCs must be parameterized in a surrogate, and whether a time-dependent formulation is needed.","critical_points: identifies high-contrast multiscale Darcy flow; states hydraulic head, permeability field, source term, and boundary data roles; explicitly distinguishes single-instance solve from repeated queries over many coefficient fields || variables: x; y; hydraulic head h(x,y); permeability k(x,y); source f(x,y) || known_parameters: boundary conditions; source terms; one or more high-contrast permeability fields || unknowns: hydraulic head field; possibly operator mapping k to h if many samples are given || domain_spec:  || parameter_values:  || scoring_note: Public v0.3 no longer names candidate methods. Strong answers should infer that model choice depends on whether the goal is one high-contrast solve or repeated prediction across a permeability-field family. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; does not distinguish single-instance solving from reusable surrogate or operator learning => max 3. The public task asks what information determines this decision.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: parameter, domain, geometry, missing | check possible missing cues: known, unknown, field, forward, inverse, variable, identify | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,,,,True,,runs/pilot_v0.4/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.4.jsonl
hard_plus_multiscale_darcy_026,hard_plus,porous_media,multiscale_operator_or_solver_design,Multiscale Darcy flow with high-contrast permeability,Pro/moonshotai/Kimi-K2.6,canonical_v0.4,Physics Constraints,physics_constraints,"Mass conservation: div q = f with q = -K grad h. Continuity of head and normal flux across channel interfaces: [h]=0, [K grad h · n]=0. Boundary constraints: Dirichlet head or Neumann flux must be satisfied on the boundary. High-contrast K demands stability with respect to flux accuracy; oscillations are prohibited. If anisotropic, principal directions must be preserved. Any model must respect these constraints either exactly via architecture or strongly via loss penalties.","critical_points: includes Darcy residual with spatially varying high-contrast k; includes boundary/source constraints; checks flux continuity and local/global mass balance; does not smooth away coefficient interfaces || canonical_pde: -div(k(x,y) * grad(h(x,y))) = f(x,y) for high-contrast multiscale permeability fields, possibly across many coefficient samples || constraints: coefficient_field: high-contrast multiscale permeability | physics: Darcy residual; flux continuity; mass balance | task_scope: single-instance solving or family-level operator learning depending on available coefficient samples || reference_conditions:  || scoring_note: Public v0.3 no longer names candidate methods. Strong answers should infer that model choice depends on whether the goal is one high-contrast solve or repeated prediction across a permeability-field family. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; ignores high-contrast coefficient effects, flux continuity, or mass balance => max 2. These are central multiscale Darcy requirements.","AUTO_REVIEW: schema_valid=True | mentions cues: boundary, dirichlet, neumann, constraint, conservation, mass | check possible missing cues: pde, residual, equation, initial, periodic, divergence, incompressible | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,,,,True,,runs/pilot_v0.4/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.4.jsonl
hard_plus_multiscale_darcy_026,hard_plus,porous_media,multiscale_operator_or_solver_design,Multiscale Darcy flow with high-contrast permeability,Pro/moonshotai/Kimi-K2.6,canonical_v0.4,Model Choice,model_choice,"If only one difficult K field is solved, use a single-instance solver: a mixed-formulation PINN with hard-encoded boundary conditions, Fourier feature embeddings, and domain decomposition (XPINNs) around channels to handle derivative discontinuities. Alternatively, a high-fidelity multiscale FEM serves as the ground-truth solver if ML is not amortized. If many K realizations are queried repeatedly, use a reusable neural operator surrogate such as a Fourier Neural Operator (FNO) or BC-aware DeepONet, mapping K and boundary data to h. Justification: Elliptic rough-coefficient problems require either local resolution of fine scales (single-instance) or learning a regularized coefficient-to-solution map (surrogate). PINNs suffer spectral bias on high-contrast problems, so single-instance training must be augmented with multiscale features; neural operators amortize cost but need diverse training pairs and explicit BC parameterization.","critical_points: chooses coefficient-aware PINN, domain decomposition, multiscale/hybrid solver for a single instance; chooses FNO, DeepONet, graph operator, or surrogate only when many coefficient-field samples exist; explains tradeoffs between retraining, generalization, and coefficient conditioning || acceptable_model_choices: coefficient-aware PINN for a single instance; domain-decomposition or multiscale PINN; FNO or DeepONet for many permeability fields; hybrid multiscale numerical-neural method; neural operator; graph-based PINN || scoring_note: Public v0.3 no longer names candidate methods. Strong answers should infer that model choice depends on whether the goal is one high-contrast solve or repeated prediction across a permeability-field family. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; does not distinguish single-instance solving from reusable surrogate or operator learning => max 3. The public task asks what information determines this decision.; chooses neural operator without specifying many coefficient-field samples or a generalization protocol => max 3. Neural operators are justified by a family of inputs, not a single hard solve.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, neural, operator, fourier, domain decomposition | check possible missing cues: physics-informed, mlp, siren, architecture, network, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,,,,True,,runs/pilot_v0.4/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.4.jsonl
hard_plus_multiscale_darcy_026,hard_plus,porous_media,multiscale_operator_or_solver_design,Multiscale Darcy flow with high-contrast permeability,Pro/moonshotai/Kimi-K2.6,canonical_v0.4,Training Strategy,training_strategy,"Single-instance: Minimize L = lambda_pde ||div(K grad h) + f||^2 + lambda_flux ||q + K grad h||^2 + lambda_bc ||h - h_D||^2_{Gamma_D} + lambda_n ||q·n - q_N||^2_{Gamma_N} + lambda_i ||[q·n]||^2_{interfaces}. Use adaptive residual weighting (e.g., NTK) and denser collocation sampling near channels and boundaries. Optimize with Adam then L-BFGS. Surrogate: Generate labeled pairs via mixed FEM. Train with loss ||h_pred - h_ref||^2 + lambda_pde ||div(K grad h_pred) + f||^2. Use curriculum training from low to high contrast. Employ hierarchical encoders (CNN/wavelet) for fine-scale K features. Validate using relative L2 and H1 errors, plus global mass balance integral of |div q - f|. Monitor generalization to unseen channel geometries and BC combinations.","critical_points: samples near coefficient jumps and channel interfaces; normalizes permeability and coordinates; uses domain decomposition, multiscale basis, or coarse-to-fine training where appropriate; sets operator-training dataset, split, and generalization protocol for family setting || expected_loss_terms: Darcy residual loss with spatially varying high-contrast permeability; boundary condition loss; source term consistency loss; flux continuity or interface consistency loss; mass balance residual; data loss if hydraulic-head observations exist; operator or surrogate generalization loss only when many coefficient fields are available || expected_training_strategy: first distinguish single high-contrast instance from repeated queries over many coefficient fields; for a single instance, use coefficient-aware PINN, domain decomposition, multiscale basis, or hybrid numerical supervision; for a family of coefficient fields, use neural operators or learned surrogates with explicit training samples over permeability realizations; sample adaptively near high-contrast interfaces and channel boundaries; normalize or transform permeability and coordinates to improve conditioning; validate flux and mass balance, not just hydraulic head || scoring_note: Public v0.3 no longer names candidate methods. Strong answers should infer that model choice depends on whether the goal is one high-contrast solve or repeated prediction across a permeability-field family. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; does not distinguish single-instance solving from reusable surrogate or operator learning => max 3. The public task asks what information determines this decision.; chooses neural operator without specifying many coefficient-field samples or a generalization protocol => max 3. Neural operators are justified by a family of inputs, not a single hard solve.; ignores high-contrast coefficient effects, flux continuity, or mass balance => max 2. These are central multiscale Darcy requirements.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, sampling, collocation, adam, l-bfgs, weight, adaptive | check possible missing cues: data, initial, boundary, optimizer, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,,,,True,,runs/pilot_v0.4/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.4.jsonl
hard_plus_multiscale_darcy_026,hard_plus,porous_media,multiscale_operator_or_solver_design,Multiscale Darcy flow with high-contrast permeability,Pro/moonshotai/Kimi-K2.6,canonical_v0.4,Validation Failure Risks,validation_failure_risks,"Risks: (1) Spectral bias preventing capture of fine channels and sharp head gradients. (2) Mass conservation violations in surrogates if PDE residual is weakly enforced. (3) Distribution shift: surrogate fails on K fields with unseen channel connectivity, orientation, or contrast. (4) Single-instance PINN optimization stagnation or unphysical oscillations at permeability jumps without explicit interface tracking. (5) Missing transient, 3D, or anisotropy information invalidating a steady isotropic 2D assumption. (6) Variable boundary conditions not parameterized in the surrogate causing failure on unseen BCs. (7) Label generation cost for high-contrast fine-scale FEM may limit training data volume, leading to underfitting.","critical_points: checks head error; checks flux continuity and mass balance; checks boundary error; checks generalization to unseen permeability fields when using a surrogate; checks robustness to contrast ratio and fine-scale channels || expected_validation: hydraulic head error; flux continuity error across high-contrast interfaces; local and global mass balance residual; boundary condition error; generalization to unseen permeability fields only in the multi-instance setting; robustness across contrast ratios || failure_traps: treats permeability as smooth or constant; lists neural operator, domain decomposition, and PINN without deciding based on the data regime; chooses a neural operator for a single coefficient field without a training set of permeability realizations; uses a single-instance PINN for a family of coefficient fields without explaining retraining or generalization; ignores flux continuity and mass balance; omits coefficient conditioning or high-contrast scaling; reports only hydraulic-head MSE || scoring_note: Public v0.3 no longer names candidate methods. Strong answers should infer that model choice depends on whether the goal is one high-contrast solve or repeated prediction across a permeability-field family. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; ignores high-contrast coefficient effects, flux continuity, or mass balance => max 2. These are central multiscale Darcy requirements.; validation reports only hydraulic-head MSE => max 3. Flux, mass balance, and coefficient-regime robustness are required for this task.","AUTO_REVIEW: schema_valid=True | mentions cues: residual, risk, failure, conservation | check possible missing cues: validate, validation, error, compare, identifiability, divergence, stability, reference | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,,,,True,,runs/pilot_v0.4/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.4.jsonl
canary_pim_planbench_v0_4,easy,canary,canary,none,Pro/moonshotai/Kimi-K2.6,canonical_v0.4,Problem Formalization,problem_formalization,"The input is a canary item for PIM-PlanBench v0.4, not a physics modeling task. No governing equations, geometry, initial conditions, boundary conditions, or observational data are provided, so the problem cannot be formalized.",variables:  || known_parameters:  || unknowns:  || domain_spec:  || parameter_values: ,"AUTO_REVIEW: schema_valid=True | mentions cues: geometry | check possible missing cues: known, unknown, parameter, domain, field, forward, inverse, variable | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,,,,True,,runs/pilot_v0.4/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.4.jsonl
canary_pim_planbench_v0_4,easy,canary,canary,none,Pro/moonshotai/Kimi-K2.6,canonical_v0.4,Physics Constraints,physics_constraints,No physics constraints are specified because the input is a benchmark canary designed to detect data leakage rather than describe a physical system.,canonical_pde:  || constraints:  || reference_conditions: ,"AUTO_REVIEW: schema_valid=True | mentions cues: constraint | check possible missing cues: pde, residual, equation, initial, boundary, dirichlet, neumann, periodic | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,,,,True,,runs/pilot_v0.4/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.4.jsonl
canary_pim_planbench_v0_4,easy,canary,canary,none,Pro/moonshotai/Kimi-K2.6,canonical_v0.4,Model Choice,model_choice,"No model can be justified. Selection requires a known PDE type, available data, constraints, and expected failure modes, all of which are absent.",acceptable_model_choices: ,"AUTO_REVIEW: schema_valid=True | mentions cues: none detected | check possible missing cues: pinn, physics-informed, neural, mlp, operator, fourier, siren, architecture | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,,,,True,,runs/pilot_v0.4/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.4.jsonl
canary_pim_planbench_v0_4,easy,canary,canary,none,Pro/moonshotai/Kimi-K2.6,canonical_v0.4,Training Strategy,training_strategy,"No training strategy can be defined. There are no physics-informed loss terms, sampling strategies, optimization objectives, or stabilization choices to specify.",expected_loss_terms:  || expected_training_strategy: ,"AUTO_REVIEW: schema_valid=True | mentions cues: loss, sampling | check possible missing cues: residual, data, initial, boundary, collocation, optimizer, adam, l-bfgs | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,,,,True,,runs/pilot_v0.4/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.4.jsonl
canary_pim_planbench_v0_4,easy,canary,canary,none,Pro/moonshotai/Kimi-K2.6,canonical_v0.4,Validation Failure Risks,validation_failure_risks,"The input explicitly instructs not to answer. Proceeding would require inventing all physical conditions, geometry, and parameters, guaranteeing an invalid workflow and unreliable results.",expected_validation:  || failure_traps: ,"AUTO_REVIEW: schema_valid=True | mentions cues: none detected | check possible missing cues: validate, validation, residual, error, compare, risk, failure, identifiability | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,,,,True,,runs/pilot_v0.4/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.4.jsonl
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-flash,canonical_v0.4,Problem Formalization,problem_formalization,"We consider the one-dimensional wave equation u_tt = c^2 u_xx on domain (x,t) ∈ [0,L] × [0,T] with wave speed c known. Boundary conditions are u(0,t)=0 and u(L,t)=0 for all t. Initial conditions: displacement u(x,0)=f_meas(x) and velocity u_t(x,0)=g_meas(x), both provided as measured data that may contain noise and are not guaranteed to satisfy the endpoint conditions u(0,0)=0, u(L,0)=0 or u_t(0,0)=0, u_t(L,0)=0. The goal is to approximate the true displacement field u(x,t) using a physics-informed machine learning approach that respects the PDE and constraints while handling the likely incompatibility in corner data.","critical_points: identifies a 1D second-order wave equation; states displacement u(x,t) as the unknown; recognizes known wave speed and forward-solve setting; explicitly list both initial displacement and initial velocity conditions || variables: x; t; u(x,t) || known_parameters: c = 1.0 || unknowns: u(x,t) || domain_spec: space: x in [0,1] | time: t in [0,1] || parameter_values: c: 1.0 || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; the prompt states the initial data may be incompatible with the boundary conditions and the plan neither checks compatibility nor states a remedy => max 3. Corner compatibility is an announced part of the task specification.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: known, domain, field | check possible missing cues: unknown, parameter, geometry, forward, inverse, variable, identify, missing | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,,,,True,,runs/pilot_v0.4/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-flash,canonical_v0.4,Physics Constraints,physics_constraints,"The governing PDE is enforced as a residual loss inside the domain. Boundary conditions are enforced on the entire time boundaries (including t=0 corners, but with careful weighting due to potential inconsistency). Initial displacement constraint: require u(x,0) to match f_meas(x) using an L2 loss on measured points. Initial velocity constraint: require u_t(x,0) = g_meas(x); this derivative-level condition is enforced by computing the time derivative of the network output at t=0 and comparing to measured g_meas(x) via L2 loss. Energy conservation, E(t) = 0.5 ∫[0,L] (u_t^2 + c^2 u_x^2) dx, is an invariant of the ideal system and will be monitored during validation.","critical_points: includes wave-equation residual with second time derivative; includes both initial displacement and initial velocity; includes fixed endpoint boundary conditions; enforces the initial velocity as a constraint on the time derivative of the network output (or hard-encodes it via a time-factor ansatz); addresses corner compatibility between initial data and endpoint conditions || canonical_pde: u_tt = c^2 * u_xx, with c = 1.0 || constraints: initial_condition: u(x,0)=sin(pi*x); u_t(x,0)=0 | boundary_conditions: u(0,t)=0; u(1,t)=0 || reference_conditions: initial: u(x,0)=sin(pi*x); u_t(x,0)=0 | boundary: u(0,t)=0; u(1,t)=0 | incompatible_validation_instance: u(x,0)=sin(pi*x)+0.05 with zero endpoint values (deliberately corner-incompatible; reserved for a future execution-validity round) || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; enforces only the displacement initial condition, or treats the initial velocity as a value constraint on u rather than a constraint on the time derivative of the network output (or an equivalent hard-encoding) => max 2. The second IC of a second-order-in-time equation is derivative-level; a value treatment breaks characteristic propagation.","AUTO_REVIEW: schema_valid=True | mentions cues: pde, residual, initial, boundary, constraint, conservation | check possible missing cues: equation, dirichlet, neumann, periodic, divergence, incompressible, mass | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,,,,True,,runs/pilot_v0.4/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-flash,canonical_v0.4,Model Choice,model_choice,"A fully-connected neural network (e.g., 4-6 hidden layers, 64-128 neurons each) with sin or tanh activations is used to represent u_θ(x,t). This choice is standard for PINNs and can approximate smooth solutions of hyperbolic PDEs. The wave equation is second-order in space and time, requiring at least twice-differentiable activations (tanh is suitable). The model inputs are (x,t) and output is u_θ. Soft constraints are adopted via loss terms because hard enforcement is incompatible with the likely measurement errors at corners. We also consider an alternative: hard-constraining BCs by modifying the network output (e.g., u_θ*(x,t)= x(L-x) * u_θ(x,t) ) to automatically satisfy zero BCs. This would remove BC loss but still requires careful IC handling at corners. Given potential incompatibility, soft constraints are preferred to allow a trade-off between PDE, BCs, and ICs.","critical_points: chooses a PINN or equivalent model capable of second derivatives; does not reduce the problem to a first-order heat/advection equation || acceptable_model_choices: PINN; physics-informed neural network || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, neural, network | check possible missing cues: physics-informed, mlp, operator, fourier, siren, architecture, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,,,,True,,runs/pilot_v0.4/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
easy_wave_1d_icbc_002,easy,wave_propagation,forward_pde_solving,1D wave equation,deepseek-v4-flash,canonical_v0.4,Training Strategy,training_strategy,"Sampling: collocation points (interior) are randomly drawn from a uniform distribution; boundary points include (0,t) and (L,t) for many t; initial condition points are the measured data samples (x_i, f_i) and (x_i, g_i). The total loss L = λ_PDE L_PDE + λ_BC L_BC + λ_IC_u L_IC_u + λ_IC_ut L_IC_ut. PDE loss is evaluated on interior points (using automatic differentiation for u_tt and u_xx). BC loss uses MSE on u_θ at boundaries. IC_u loss: MSE between u_θ(x_i,0) and f_i. IC_ut loss: MSE between ∂u_θ/∂t at (x_i,0) and g_i. Loss weights are initially equal but may be adaptively tuned (e.g., using gradient statistics or neural tangent kernel). Because the measured data may violate BCs at corners, we implement a compatibility check: compute |f_meas(0)|, |f_meas(L)|, |g_meas(0)|, |g_meas(L)|. If any exceeds a threshold (e.g., 1e-3 times typical amplitude), we treat those corner points specially: either (a) omit the conflicting boundary and IC points near corners in each individual loss, relying on PDE to propagate consistency, or (b) apply a linear blending function that smoothly brings f_meas and g_meas to zero within a small distance ε from the boundaries, thereby creating a compatible dataset. Option (b) is preferred for stability. After this preprocessing, training proceeds with Adam (e.g., 10^5 iterations) followed by L-BFGS to fine-tune.","critical_points: uses autodiff for second temporal and spatial derivatives; balances PDE, two IC terms, and BC losses; mentions phase-aware or time-propagation stability considerations; samples separate collocation points for initial displacement and initial velocity; uses two-stage optimization (e.g., Adam then L-BFGS) || expected_loss_terms: PDE residual loss; initial displacement loss; initial velocity loss; Dirichlet boundary loss || expected_training_strategy: sample collocation points in space-time; use automatic differentiation for second time and spatial derivatives; balance PDE, initial, and boundary losses; consider curriculum or residual-based sampling for wave propagation; sample separate sets of points for initial displacement and initial velocity; use multi-stage optimization schedule || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; enforces only the displacement initial condition, or treats the initial velocity as a value constraint on u rather than a constraint on the time derivative of the network output (or an equivalent hard-encoding) => max 2. The second IC of a second-order-in-time equation is derivative-level; a value treatment breaks characteristic propagation.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, data, initial, boundary, sampling, collocation, adam, l-bfgs, weight, adaptive | check possible missing cues: residual, optimizer, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,,,,True,,runs/pilot_v0.4/normalized/deepseek-v4-flash__canonical_v0.4.jsonl
